Week,Agent_ID,Strategy,Risk_Tolerance,Memory_Length,Decision,Actual_Attendance
24,24,Pessimist,75,3,Go,28
24,25,Pessimist,67,3,Go,28
24,26,Optimist,75,3,Stay,28
24,27,Optimist,67,3,Stay,28
24,28,Pessimist,61,3,Stay,28
24,29,Average,74,2,Stay,28
24,30,Pessimist,63,3,Stay,28
24,31,Pessimist,66,3,Go,28
24,32,Average,64,2,Stay,28
24,33,Average,73,2,Stay,28
24,34,Average,69,2,Stay,28
24,35,Average,61,2,Stay,28
24,36,Average,71,2,Stay,28
24,37,Optimist,70,3,Stay,28
24,38,Optimist,65,3,Stay,28
24,39,Optimist,72,3,Stay,28
24,40,Average,60,2,Stay,28
24,41,Pessimist,67,3,Go,28
24,42,Optimist,67,3,Stay,28
24,43,Average,62,2,Stay,28
24,44,Pessimist,74,3,Go,28
24,45,Pessimist,72,3,Go,28
24,46,Optimist,68,3,Stay,28
24,47,Pessimist,66,3,Go,28
24,48,Average,75,2,Stay,28
24,49,Average,73,2,Stay,28
24,50,Average,73,2,Stay,28
24,51,Pessimist,73,3,Go,28
24,52,Average,72,2,Stay,28
24,53,Average,61,2,Stay,28
24,54,Pessimist,63,3,Stay,28
24,55,Optimist,70,3,Stay,28
24,56,Optimist,60,3,Go,28
24,57,Optimist,66,3,Stay,28
24,58,Average,61,2,Stay,28
24,59,Average,60,2,Stay,28
24,60,Average,70,2,Stay,28
24,61,Average,72,2,Stay,28
24,62,Pessimist,68,3,Go,28
24,63,Optimist,61,3,Go,28
24,64,Average,66,2,Stay,28
24,65,Pessimist,71,3,Go,28
24,66,Pessimist,62,3,Stay,28
24,67,Optimist,60,3,Go,28
24,68,Optimist,61,3,Go,28
24,69,Average,66,2,Stay,28
24,70,Optimist,71,3,Stay,28
24,71,Average,72,2,Stay,28
24,72,Optimist,69,3,Stay,28
24,73,Optimist,74,3,Stay,28
24,74,Average,72,2,Stay,28
24,75,Average,70,2,Stay,28
24,76,Optimist,62,3,Go,28
24,77,Optimist,63,3,Go,28
24,78,Pessimist,74,3,Go,28
24,79,Average,73,2,Stay,28
24,80,Pessimist,60,3,Stay,28
24,81,Average,62,2,Stay,28
24,82,Optimist,68,3,Stay,28
24,83,Optimist,60,3,Go,28
24,84,Average,60,2,Stay,28
24,85,Average,66,2,Stay,28
24,86,Average,71,2,Stay,28
24,87,Optimist,75,3,Stay,28
24,88,Optimist,68,3,Stay,28
24,89,Optimist,68,3,Stay,28
24,90,Pessimist,67,3,Go,28
24,91,Pessimist,72,3,Go,28
24,92,Average,72,2,Stay,28
24,93,Pessimist,63,3,Stay,28
24,94,Pessimist,63,3,Stay,28
24,95,Average,69,2,Stay,28
24,96,Pessimist,71,3,Go,28
24,97,Average,65,2,Stay,28
24,98,Average,64,2,Stay,28
24,99,Pessimist,62,3,Stay,28
25,0,Average,61,2,Go,69
25,1,Average,66,2,Go,69
25,2,Optimist,71,3,Stay,69
25,3,Pessimist,72,3,Go,69
25,4,Pessimist,63,3,Stay,69
25,5,Average,62,2,Go,69
25,6,Average,61,2,Go,69
25,7,Optimist,66,3,Stay,69
25,8,Average,60,2,Go,69
25,9,Pessimist,66,3,Go,69
25,10,Optimist,68,3,Stay,69
25,11,Pessimist,73,3,Go,69
25,12,Pessimist,65,3,Go,69
25,13,Pessimist,64,3,Stay,69
25,14,Average,74,2,Go,69
25,15,Pessimist,69,3,Go,69
25,16,Optimist,67,3,Stay,69
25,17,Average,63,2,Go,69
25,18,Optimist,63,3,Go,69
25,19,Average,68,2,Go,69
25,20,Pessimist,63,3,Stay,69
25,21,Pessimist,68,3,Go,69
25,22,Average,64,2,Go,69
25,23,Average,73,2,Go,69
25,24,Pessimist,75,3,Go,69
25,25,Pessimist,67,3,Go,69
25,26,Optimist,75,3,Stay,69
25,27,Optimist,67,3,Stay,69
25,28,Pessimist,61,3,Stay,69
25,29,Average,74,2,Go,69
25,30,Pessimist,63,3,Stay,69
25,31,Pessimist,66,3,Go,69
25,32,Average,64,2,Go,69
25,33,Average,73,2,Go,69
25,34,Average,69,2,Go,69
25,35,Average,61,2,Go,69
25,36,Average,71,2,Go,69
25,37,Optimist,70,3,Stay,69
25,38,Optimist,65,3,Stay,69
25,39,Optimist,72,3,Stay,69
25,40,Average,60,2,Go,69
25,41,Pessimist,67,3,Go,69
25,42,Optimist,67,3,Stay,69
25,43,Average,62,2,Go,69
25,44,Pessimist,74,3,Go,69
25,45,Pessimist,72,3,Go,69
25,46,Optimist,68,3,Stay,69
25,47,Pessimist,66,3,Go,69
25,48,Average,75,2,Go,69
25,49,Average,73,2,Go,69
25,50,Average,73,2,Go,69
25,51,Pessimist,73,3,Go,69
25,52,Average,72,2,Go,69
25,53,Average,61,2,Go,69
25,54,Pessimist,63,3,Stay,69
25,55,Optimist,70,3,Stay,69
25,56,Optimist,60,3,Go,69
25,57,Optimist,66,3,Stay,69
25,58,Average,61,2,Go,69
25,59,Average,60,2,Go,69
25,60,Average,70,2,Go,69
25,61,Average,72,2,Go,69
25,62,Pessimist,68,3,Go,69
25,63,Optimist,61,3,Go,69
25,64,Average,66,2,Go,69
25,65,Pessimist,71,3,Go,69
25,66,Pessimist,62,3,Stay,69
25,67,Optimist,60,3,Go,69
25,68,Optimist,61,3,Go,69
25,69,Average,66,2,Go,69
25,70,Optimist,71,3,Stay,69
25,71,Average,72,2,Go,69
25,72,Optimist,69,3,Stay,69
25,73,Optimist,74,3,Stay,69
25,74,Average,72,2,Go,69
25,75,Average,70,2,Go,69
25,76,Optimist,62,3,Go,69
25,77,Optimist,63,3,Go,69
25,78,Pessimist,74,3,Go,69
25,79,Average,73,2,Go,69
25,80,Pessimist,60,3,Stay,69
25,81,Average,62,2,Go,69
25,82,Optimist,68,3,Stay,69
25,83,Optimist,60,3,Go,69
25,84,Average,60,2,Go,69
25,85,Average,66,2,Go,69
25,86,Average,71,2,Go,69
25,87,Optimist,75,3,Stay,69
25,88,Optimist,68,3,Stay,69
25,89,Optimist,68,3,Stay,69
25,90,Pessimist,67,3,Go,69
25,91,Pessimist,72,3,Go,69
25,92,Average,72,2,Go,69
25,93,Pessimist,63,3,Stay,69
25,94,Pessimist,63,3,Stay,69
25,95,Average,69,2,Go,69
25,96,Pessimist,71,3,Go,69
25,97,Average,65,2,Go,69
25,98,Average,64,2,Go,69
25,99,Pessimist,62,3,Stay,69
26,0,Average,61,2,Go,69
26,1,Average,66,2,Go,69
26,2,Optimist,71,3,Stay,69
26,3,Pessimist,72,3,Go,69
26,4,Pessimist,63,3,Stay,69
26,5,Average,62,2,Go,69
26,6,Average,61,2,Go,69
26,7,Optimist,66,3,Stay,69
26,8,Average,60,2,Go,69
26,9,Pessimist,66,3,Go,69
26,10,Optimist,68,3,Stay,69
26,11,Pessimist,73,3,Go,69
26,12,Pessimist,65,3,Go,69
26,13,Pessimist,64,3,Stay,69
26,14,Average,74,2,Go,69
26,15,Pessimist,69,3,Go,69
26,16,Optimist,67,3,Stay,69
26,17,Average,63,2,Go,69
26,18,Optimist,63,3,Go,69
26,19,Average,68,2,Go,69
26,20,Pessimist,63,3,Stay,69
26,21,Pessimist,68,3,Go,69
26,22,Average,64,2,Go,69
26,23,Average,73,2,Go,69
26,24,Pessimist,75,3,Go,69
26,25,Pessimist,67,3,Go,69
26,26,Optimist,75,3,Stay,69
26,27,Optimist,67,3,Stay,69
26,28,Pessimist,61,3,Stay,69
26,29,Average,74,2,Go,69
26,30,Pessimist,63,3,Stay,69
26,31,Pessimist,66,3,Go,69
26,32,Average,64,2,Go,69
26,33,Average,73,2,Go,69
26,34,Average,69,2,Go,69
26,35,Average,61,2,Go,69
26,36,Average,71,2,Go,69
26,37,Optimist,70,3,Stay,69
26,38,Optimist,65,3,Stay,69
26,39,Optimist,72,3,Stay,69
26,40,Average,60,2,Go,69
26,41,Pessimist,67,3,Go,69
26,42,Optimist,67,3,Stay,69
26,43,Average,62,2,Go,69
26,44,Pessimist,74,3,Go,69
26,45,Pessimist,72,3,Go,69
26,46,Optimist,68,3,Stay,69
26,47,Pessimist,66,3,Go,69
26,48,Average,75,2,Go,69
26,49,Average,73,2,Go,69
26,50,Average,73,2,Go,69
26,51,Pessimist,73,3,Go,69
26,52,Average,72,2,Go,69
26,53,Average,61,2,Go,69
26,54,Pessimist,63,3,Stay,69
26,55,Optimist,70,3,Stay,69
26,56,Optimist,60,3,Go,69
26,57,Optimist,66,3,Stay,69
26,58,Average,61,2,Go,69
26,59,Average,60,2,Go,69
26,60,Average,70,2,Go,69
26,61,Average,72,2,Go,69
26,62,Pessimist,68,3,Go,69
26,63,Optimist,61,3,Go,69
26,64,Average,66,2,Go,69
26,65,Pessimist,71,3,Go,69
26,66,Pessimist,62,3,Stay,69
26,67,Optimist,60,3,Go,69
26,68,Optimist,61,3,Go,69
26,69,Average,66,2,Go,69
26,70,Optimist,71,3,Stay,69
26,71,Average,72,2,Go,69
26,72,Optimist,69,3,Stay,69
26,73,Optimist,74,3,Stay,69
26,74,Average,72,2,Go,69
26,75,Average,70,2,Go,69
26,76,Optimist,62,3,Go,69
26,77,Optimist,63,3,Go,69
26,78,Pessimist,74,3,Go,69
26,79,Average,73,2,Go,69
26,80,Pessimist,60,3,Stay,69
26,81,Average,62,2,Go,69
26,82,Optimist,68,3,Stay,69
26,83,Optimist,60,3,Go,69
26,84,Average,60,2,Go,69
26,85,Average,66,2,Go,69
26,86,Average,71,2,Go,69
26,87,Optimist,75,3,Stay,69
26,88,Optimist,68,3,Stay,69
26,89,Optimist,68,3,Stay,69
26,90,Pessimist,67,3,Go,69
26,91,Pessimist,72,3,Go,69
26,92,Average,72,2,Go,69
26,93,Pessimist,63,3,Stay,69
26,94,Pessimist,63,3,Stay,69
26,95,Average,69,2,Go,69
26,96,Pessimist,71,3,Go,69
26,97,Average,65,2,Go,69
26,98,Average,64,2,Go,69
26,99,Pessimist,62,3,Stay,69
27,0,Average,61,2,Stay,28
27,1,Average,66,2,Stay,28
27,2,Optimist,71,3,Stay,28
27,3,Pessimist,72,3,Go,28
27,4,Pessimist,63,3,Stay,28
27,5,Average,62,2,Stay,28
27,6,Average,61,2,Stay,28
27,7,Optimist,66,3,Stay,28
27,8,Average,60,2,Stay,28
27,9,Pessimist,66,3,Go,28
27,10,Optimist,68,3,Stay,28
27,11,Pessimist,73,3,Go,28
27,12,Pessimist,65,3,Go,28
27,13,Pessimist,64,3,Stay,28
27,14,Average,74,2,Stay,28
27,15,Pessimist,69,3,Go,28
27,16,Optimist,67,3,Stay,28
27,17,Average,63,2,Stay,28
27,18,Optimist,63,3,Go,28
27,19,Average,68,2,Stay,28
27,20,Pessimist,63,3,Stay,28
27,21,Pessimist,68,3,Go,28
27,22,Average,64,2,Stay,28
27,23,Average,73,2,Stay,28
27,24,Pessimist,75,3,Go,28
27,25,Pessimist,67,3,Go,28
27,26,Optimist,75,3,Stay,28
27,27,Optimist,67,3,Stay,28
27,28,Pessimist,61,3,Stay,28
27,29,Average,74,2,Stay,28
27,30,Pessimist,63,3,Stay,28
27,31,Pessimist,66,3,Go,28
27,32,Average,64,2,Stay,28
27,33,Average,73,2,Stay,28
27,34,Average,69,2,Stay,28
27,35,Average,61,2,Stay,28
27,36,Average,71,2,Stay,28
27,37,Optimist,70,3,Stay,28
27,38,Optimist,65,3,Stay,28
27,39,Optimist,72,3,Stay,28
27,40,Average,60,2,Stay,28
27,41,Pessimist,67,3,Go,28
27,42,Optimist,67,3,Stay,28
27,43,Average,62,2,Stay,28
27,44,Pessimist,74,3,Go,28
27,45,Pessimist,72,3,Go,28
27,46,Optimist,68,3,Stay,28
27,47,Pessimist,66,3,Go,28
27,48,Average,75,2,Stay,28
27,49,Average,73,2,Stay,28
27,50,Average,73,2,Stay,28
27,51,Pessimist,73,3,Go,28
27,52,Average,72,2,Stay,28
27,53,Average,61,2,Stay,28
27,54,Pessimist,63,3,Stay,28
27,55,Optimist,70,3,Stay,28
27,56,Optimist,60,3,Go,28
27,57,Optimist,66,3,Stay,28
27,58,Average,61,2,Stay,28
27,59,Average,60,2,Stay,28
27,60,Average,70,2,Stay,28
27,61,Average,72,2,Stay,28
27,62,Pessimist,68,3,Go,28
27,63,Optimist,61,3,Go,28
27,64,Average,66,2,Stay,28
27,65,Pessimist,71,3,Go,28
27,66,Pessimist,62,3,Stay,28
27,67,Optimist,60,3,Go,28
27,68,Optimist,61,3,Go,28
27,69,Average,66,2,Stay,28
27,70,Optimist,71,3,Stay,28
27,71,Average,72,2,Stay,28
27,72,Optimist,69,3,Stay,28
27,73,Optimist,74,3,Stay,28
27,74,Average,72,2,Stay,28
27,75,Average,70,2,Stay,28
27,76,Optimist,62,3,Go,28
27,77,Optimist,63,3,Go,28
27,78,Pessimist,74,3,Go,28
27,79,Average,73,2,Stay,28
27,80,Pessimist,60,3,Stay,28
27,81,Average,62,2,Stay,28
27,82,Optimist,68,3,Stay,28
27,83,Optimist,60,3,Go,28
27,84,Average,60,2,Stay,28
27,85,Average,66,2,Stay,28
27,86,Average,71,2,Stay,28
27,87,Optimist,75,3,Stay,28
27,88,Optimist,68,3,Stay,28
27,89,Optimist,68,3,Stay,28
27,90,Pessimist,67,3,Go,28
27,91,Pessimist,72,3,Go,28
27,92,Average,72,2,Stay,28
27,93,Pessimist,63,3,Stay,28
27,94,Pessimist,63,3,Stay,28
27,95,Average,69,2,Stay,28
27,96,Pessimist,71,3,Go,28
27,97,Average,65,2,Stay,28
27,98,Average,64,2,Stay,28
27,99,Pessimist,62,3,Stay,28
28,0,Average,61,2,Go,69
28,1,Average,66,2,Go,69
28,2,Optimist,71,3,Stay,69
28,3,Pessimist,72,3,Go,69
28,4,Pessimist,63,3,Stay,69
28,5,Average,62,2,Go,69
28,6,Average,61,2,Go,69
28,7,Optimist,66,3,Stay,69
28,8,Average,60,2,Go,69
28,9,Pessimist,66,3,Go,69
28,10,Optimist,68,3,Stay,69
28,11,Pessimist,73,3,Go,69
28,12,Pessimist,65,3,Go,69
28,13,Pessimist,64,3,Stay,69
28,14,Average,74,2,Go,69
28,15,Pessimist,69,3,Go,69
28,16,Optimist,67,3,Stay,69
28,17,Average,63,2,Go,69
28,18,Optimist,63,3,Go,69
28,19,Average,68,2,Go,69
28,20,Pessimist,63,3,Stay,69
28,21,Pessimist,68,3,Go,69
28,22,Average,64,2,Go,69
28,23,Average,73,2,Go,69
28,24,Pessimist,75,3,Go,69
28,25,Pessimist,67,3,Go,69
28,26,Optimist,75,3,Stay,69
28,27,Optimist,67,3,Stay,69
28,28,Pessimist,61,3,Stay,69
28,29,Average,74,2,Go,69
28,30,Pessimist,63,3,Stay,69
28,31,Pessimist,66,3,Go,69
28,32,Average,64,2,Go,69
28,33,Average,73,2,Go,69
28,34,Average,69,2,Go,69
28,35,Average,61,2,Go,69
28,36,Average,71,2,Go,69
28,37,Optimist,70,3,Stay,69
28,38,Optimist,65,3,Stay,69
28,39,Optimist,72,3,Stay,69
28,40,Average,60,2,Go,69
28,41,Pessimist,67,3,Go,69
28,42,Optimist,67,3,Stay,69
28,43,Average,62,2,Go,69
28,44,Pessimist,74,3,Go,69
28,45,Pessimist,72,3,Go,69
28,46,Optimist,68,3,Stay,69
28,47,Pessimist,66,3,Go,69
28,48,Average,75,2,Go,69
28,49,Average,73,2,Go,69
28,50,Average,73,2,Go,69
28,51,Pessimist,73,3,Go,69
28,52,Average,72,2,Go,69
28,53,Average,61,2,Go,69
28,54,Pessimist,63,3,Stay,69
28,55,Optimist,70,3,Stay,69
28,56,Optimist,60,3,Go,69
28,57,Optimist,66,3,Stay,69
28,58,Average,61,2,Go,69
28,59,Average,60,2,Go,69
28,60,Average,70,2,Go,69
28,61,Average,72,2,Go,69
28,62,Pessimist,68,3,Go,69
28,63,Optimist,61,3,Go,69
28,64,Average,66,2,Go,69
28,65,Pessimist,71,3,Go,69
28,66,Pessimist,62,3,Stay,69
28,67,Optimist,60,3,Go,69
28,68,Optimist,61,3,Go,69
28,69,Average,66,2,Go,69
28,70,Optimist,71,3,Stay,69
28,71,Average,72,2,Go,69
28,72,Optimist,69,3,Stay,69
28,73,Optimist,74,3,Stay,69
28,74,Average,72,2,Go,69
28,75,Average,70,2,Go,69
28,76,Optimist,62,3,Go,69
28,77,Optimist,63,3,Go,69
28,78,Pessimist,74,3,Go,69
28,79,Average,73,2,Go,69
28,80,Pessimist,60,3,Stay,69
28,81,Average,62,2,Go,69
28,82,Optimist,68,3,Stay,69
28,83,Optimist,60,3,Go,69
28,84,Average,60,2,Go,69
28,85,Average,66,2,Go,69
28,86,Average,71,2,Go,69
28,87,Optimist,75,3,Stay,69
28,88,Optimist,68,3,Stay,69
28,89,Optimist,68,3,Stay,69
28,90,Pessimist,67,3,Go,69
28,91,Pessimist,72,3,Go,69
28,92,Average,72,2,Go,69
28,93,Pessimist,63,3,Stay,69
28,94,Pessimist,63,3,Stay,69
28,95,Average,69,2,Go,69
28,96,Pessimist,71,3,Go,69
28,97,Average,65,2,Go,69
28,98,Average,64,2,Go,69
28,99,Pessimist,62,3,Stay,69
29,0,Average,61,2,Go,69
29,1,Average,66,2,Go,69
29,2,Optimist,71,3,Stay,69
29,3,Pessimist,72,3,Go,69
29,4,Pessimist,63,3,Stay,69
29,5,Average,62,2,Go,69
29,6,Average,61,2,Go,69
29,7,Optimist,66,3,Stay,69
29,8,Average,60,2,Go,69
29,9,Pessimist,66,3,Go,69
29,10,Optimist,68,3,Stay,69
29,11,Pessimist,73,3,Go,69
29,12,Pessimist,65,3,Go,69
29,13,Pessimist,64,3,Stay,69
29,14,Average,74,2,Go,69
29,15,Pessimist,69,3,Go,69
29,16,Optimist,67,3,Stay,69
29,17,Average,63,2,Go,69
29,18,Optimist,63,3,Go,69
29,19,Average,68,2,Go,69
29,20,Pessimist,63,3,Stay,69
29,21,Pessimist,68,3,Go,69
29,22,Average,64,2,Go,69
29,23,Average,73,2,Go,69
29,24,Pessimist,75,3,Go,69
29,25,Pessimist,67,3,Go,69
29,26,Optimist,75,3,Stay,69
29,27,Optimist,67,3,Stay,69
29,28,Pessimist,61,3,Stay,69
29,29,Average,74,2,Go,69
29,30,Pessimist,63,3,Stay,69
29,31,Pessimist,66,3,Go,69
29,32,Average,64,2,Go,69
29,33,Average,73,2,Go,69
29,34,Average,69,2,Go,69
29,35,Average,61,2,Go,69
29,36,Average,71,2,Go,69
29,37,Optimist,70,3,Stay,69
29,38,Optimist,65,3,Stay,69
29,39,Optimist,72,3,Stay,69
29,40,Average,60,2,Go,69
29,41,Pessimist,67,3,Go,69
29,42,Optimist,67,3,Stay,69
29,43,Average,62,2,Go,69
29,44,Pessimist,74,3,Go,69
29,45,Pessimist,72,3,Go,69
29,46,Optimist,68,3,Stay,69
29,47,Pessimist,66,3,Go,69
29,48,Average,75,2,Go,69
29,49,Average,73,2,Go,69
29,50,Average,73,2,Go,69
29,51,Pessimist,73,3,Go,69
29,52,Average,72,2,Go,69
29,53,Average,61,2,Go,69
29,54,Pessimist,63,3,Stay,69
29,55,Optimist,70,3,Stay,69
29,56,Optimist,60,3,Go,69
29,57,Optimist,66,3,Stay,69
29,58,Average,61,2,Go,69
29,59,Average,60,2,Go,69
29,60,Average,70,2,Go,69
29,61,Average,72,2,Go,69
29,62,Pessimist,68,3,Go,69
29,63,Optimist,61,3,Go,69
29,64,Average,66,2,Go,69
29,65,Pessimist,71,3,Go,69
29,66,Pessimist,62,3,Stay,69
29,67,Optimist,60,3,Go,69
29,68,Optimist,61,3,Go,69
29,69,Average,66,2,Go,69
29,70,Optimist,71,3,Stay,69
29,71,Average,72,2,Go,69
29,72,Optimist,69,3,Stay,69
29,73,Optimist,74,3,Stay,69
29,74,Average,72,2,Go,69
29,75,Average,70,2,Go,69
29,76,Optimist,62,3,Go,69
29,77,Optimist,63,3,Go,69
29,78,Pessimist,74,3,Go,69
29,79,Average,73,2,Go,69
29,80,Pessimist,60,3,Stay,69
29,81,Average,62,2,Go,69
29,82,Optimist,68,3,Stay,69
29,83,Optimist,60,3,Go,69
29,84,Average,60,2,Go,69
29,85,Average,66,2,Go,69
29,86,Average,71,2,Go,69
29,87,Optimist,75,3,Stay,69
29,88,Optimist,68,3,Stay,69
29,89,Optimist,68,3,Stay,69
29,90,Pessimist,67,3,Go,69
29,91,Pessimist,72,3,Go,69
29,92,Average,72,2,Go,69
29,93,Pessimist,63,3,Stay,69
29,94,Pessimist,63,3,Stay,69
29,95,Average,69,2,Go,69
29,96,Pessimist,71,3,Go,69
29,97,Average,65,2,Go,69
29,98,Average,64,2,Go,69
29,99,Pessimist,62,3,Stay,69
30,0,Average,61,2,Stay,28
30,1,Average,66,2,Stay,28
30,2,Optimist,71,3,Stay,28
30,3,Pessimist,72,3,Go,28
30,4,Pessimist,63,3,Stay,28
30,5,Average,62,2,Stay,28
30,6,Average,61,2,Stay,28
30,7,Optimist,66,3,Stay,28
30,8,Average,60,2,Stay,28
30,9,Pessimist,66,3,Go,28
30,10,Optimist,68,3,Stay,28
30,11,Pessimist,73,3,Go,28
30,12,Pessimist,65,3,Go,28
30,13,Pessimist,64,3,Stay,28
30,14,Average,74,2,Stay,28
30,15,Pessimist,69,3,Go,28
30,16,Optimist,67,3,Stay,28
30,17,Average,63,2,Stay,28
30,18,Optimist,63,3,Go,28
30,19,Average,68,2,Stay,28
30,20,Pessimist,63,3,Stay,28
30,21,Pessimist,68,3,Go,28
30,22,Average,64,2,Stay,28
30,23,Average,73,2,Stay,28
30,24,Pessimist,75,3,Go,28
30,25,Pessimist,67,3,Go,28
30,26,Optimist,75,3,Stay,28
30,27,Optimist,67,3,Stay,28
30,28,Pessimist,61,3,Stay,28
30,29,Average,74,2,Stay,28
30,30,Pessimist,63,3,Stay,28
30,31,Pessimist,66,3,Go,28
30,32,Average,64,2,Stay,28
30,33,Average,73,2,Stay,28
30,34,Average,69,2,Stay,28
30,35,Average,61,2,Stay,28
30,36,Average,71,2,Stay,28
30,37,Optimist,70,3,Stay,28
30,38,Optimist,65,3,Stay,28
30,39,Optimist,72,3,Stay,28
30,40,Average,60,2,Stay,28
30,41,Pessimist,67,3,Go,28
30,42,Optimist,67,3,Stay,28
30,43,Average,62,2,Stay,28
30,44,Pessimist,74,3,Go,28
30,45,Pessimist,72,3,Go,28
30,46,Optimist,68,3,Stay,28
30,47,Pessimist,66,3,Go,28
30,48,Average,75,2,Stay,28
30,49,Average,73,2,Stay,28
30,50,Average,73,2,Stay,28
30,51,Pessimist,73,3,Go,28
30,52,Average,72,2,Stay,28
30,53,Average,61,2,Stay,28
30,54,Pessimist,63,3,Stay,28
30,55,Optimist,70,3,Stay,28
30,56,Optimist,60,3,Go,28
30,57,Optimist,66,3,Stay,28
30,58,Average,61,2,Stay,28
30,59,Average,60,2,Stay,28
30,60,Average,70,2,Stay,28
30,61,Average,72,2,Stay,28
30,62,Pessimist,68,3,Go,28
30,63,Optimist,61,3,Go,28
30,64,Average,66,2,Stay,28
30,65,Pessimist,71,3,Go,28
30,66,Pessimist,62,3,Stay,28
30,67,Optimist,60,3,Go,28
30,68,Optimist,61,3,Go,28
30,69,Average,66,2,Stay,28
30,70,Optimist,71,3,Stay,28
30,71,Average,72,2,Stay,28
30,72,Optimist,69,3,Stay,28
30,73,Optimist,74,3,Stay,28
30,74,Average,72,2,Stay,28
30,75,Average,70,2,Stay,28
30,76,Optimist,62,3,Go,28
30,77,Optimist,63,3,Go,28
30,78,Pessimist,74,3,Go,28
30,79,Average,73,2,Stay,28
30,80,Pessimist,60,3,Stay,28
30,81,Average,62,2,Stay,28
30,82,Optimist,68,3,Stay,28
30,83,Optimist,60,3,Go,28
30,84,Average,60,2,Stay,28
30,85,Average,66,2,Stay,28
30,86,Average,71,2,Stay,28
30,87,Optimist,75,3,Stay,28
30,88,Optimist,68,3,Stay,28
30,89,Optimist,68,3,Stay,28
30,90,Pessimist,67,3,Go,28
30,91,Pessimist,72,3,Go,28
30,92,Average,72,2,Stay,28
30,93,Pessimist,63,3,Stay,28
30,94,Pessimist,63,3,Stay,28
30,95,Average,69,2,Stay,28
30,96,Pessimist,71,3,Go,28
30,97,Average,65,2,Stay,28
30,98,Average,64,2,Stay,28
30,99,Pessimist,62,3,Stay,28
31,0,Average,61,2,Go,69
31,1,Average,66,2,Go,69
31,2,Optimist,71,3,Stay,69
31,3,Pessimist,72,3,Go,69
31,4,Pessimist,63,3,Stay,69
31,5,Average,62,2,Go,69
31,6,Average,61,2,Go,69
31,7,Optimist,66,3,Stay,69
31,8,Average,60,2,Go,69
31,9,Pessimist,66,3,Go,69
31,10,Optimist,68,3,Stay,69
31,11,Pessimist,73,3,Go,69
31,12,Pessimist,65,3,Go,69
31,13,Pessimist,64,3,Stay,69
31,14,Average,74,2,Go,69
31,15,Pessimist,69,3,Go,69
31,16,Optimist,67,3,Stay,69
31,17,Average,63,2,Go,69
31,18,Optimist,63,3,Go,69
31,19,Average,68,2,Go,69
31,20,Pessimist,63,3,Stay,69
31,21,Pessimist,68,3,Go,69
31,22,Average,64,2,Go,69
31,23,Average,73,2,Go,69
31,24,Pessimist,75,3,Go,69
31,25,Pessimist,67,3,Go,69
31,26,Optimist,75,3,Stay,69
31,27,Optimist,67,3,Stay,69
31,28,Pessimist,61,3,Stay,69
31,29,Average,74,2,Go,69
31,30,Pessimist,63,3,Stay,69
31,31,Pessimist,66,3,Go,69
31,32,Average,64,2,Go,69
31,33,Average,73,2,Go,69
31,34,Average,69,2,Go,69
31,35,Average,61,2,Go,69
31,36,Average,71,2,Go,69
31,37,Optimist,70,3,Stay,69
31,38,Optimist,65,3,Stay,69
31,39,Optimist,72,3,Stay,69
31,40,Average,60,2,Go,69
31,41,Pessimist,67,3,Go,69
31,42,Optimist,67,3,Stay,69
31,43,Average,62,2,Go,69
31,44,Pessimist,74,3,Go,69
31,45,Pessimist,72,3,Go,69
31,46,Optimist,68,3,Stay,69
31,47,Pessimist,66,3,Go,69
31,48,Average,75,2,Go,69
31,49,Average,73,2,Go,69
31,50,Average,73,2,Go,69
31,51,Pessimist,73,3,Go,69
31,52,Average,72,2,Go,69
31,53,Average,61,2,Go,69
31,54,Pessimist,63,3,Stay,69
31,55,Optimist,70,3,Stay,69
31,56,Optimist,60,3,Go,69
31,57,Optimist,66,3,Stay,69
31,58,Average,61,2,Go,69
31,59,Average,60,2,Go,69
31,60,Average,70,2,Go,69
31,61,Average,72,2,Go,69
31,62,Pessimist,68,3,Go,69
31,63,Optimist,61,3,Go,69
31,64,Average,66,2,Go,69
31,65,Pessimist,71,3,Go,69
31,66,Pessimist,62,3,Stay,69
31,67,Optimist,60,3,Go,69
31,68,Optimist,61,3,Go,69
31,69,Average,66,2,Go,69
31,70,Optimist,71,3,Stay,69
31,71,Average,72,2,Go,69
31,72,Optimist,69,3,Stay,69
31,73,Optimist,74,3,Stay,69
31,74,Average,72,2,Go,69
31,75,Average,70,2,Go,69
31,76,Optimist,62,3,Go,69
31,77,Optimist,63,3,Go,69
31,78,Pessimist,74,3,Go,69
31,79,Average,73,2,Go,69
31,80,Pessimist,60,3,Stay,69
31,81,Average,62,2,Go,69
31,82,Optimist,68,3,Stay,69
31,83,Optimist,60,3,Go,69
31,84,Average,60,2,Go,69
31,85,Average,66,2,Go,69
31,86,Average,71,2,Go,69
31,87,Optimist,75,3,Stay,69
31,88,Optimist,68,3,Stay,69
31,89,Optimist,68,3,Stay,69
31,90,Pessimist,67,3,Go,69
31,91,Pessimist,72,3,Go,69
31,92,Average,72,2,Go,69
31,93,Pessimist,63,3,Stay,69
31,94,Pessimist,63,3,Stay,69
31,95,Average,69,2,Go,69
31,96,Pessimist,71,3,Go,69
31,97,Average,65,2,Go,69
31,98,Average,64,2,Go,69
31,99,Pessimist,62,3,Stay,69
32,0,Average,61,2,Go,69
